6.9214;1011.2;96.2;4.7221;33.053;1100;526.79;165.2;14.102;68.694
6.9549;1011.9;94.708;3.4844;23.463;1083.2;549.97;134.12;11.85;81.023
7.0389;1012.3;92.654;3.471;23.187;1082;549.94;132.7;11.673;82.303
7.1611;1012.8;90.72;3.6157;23.842;1085.4;550.11;133.45;11.772;81.579
7.3617;1013.5;88.991;3.6439;23.833;1085.8;549.72;133.69;11.844;82.151
7.2594;1014.1;89.669;3.6328;23.791;1085.6;550.06;133.68;11.816;82.837
6.9188;1014.5;89.859;3.6367;23.733;1085.4;549.9;133.69;11.789;82.778
6.8903;1014.7;88.165;3.6331;23.732;1085.8;550.06;133.69;11.761;82.335
6.7569;1015.1;88.41;3.6162;23.747;1085.5;550.24;133.65;11.733;82.377
6.7155;1015.7;88.174;3.5792;23.549;1084.4;549.88;132.76;11.727;82.408
6.817;1016.3;87.707;4.0272;27.276;1089.8;540.77;144.56;12.699;77.364
6.8973;1016.7;88.241;4.6468;32.598;1100.4;527.78;163.61;14.056;66.859
6.9282;1017.2;87.293;4.7146;33.185;1100.2;525.8;164.99;14.285;67.14
6.9957;1017.5;87.652;4.7299;32.966;1099.6;526.66;164.67;14.166;69.001
7.2848;1017.6;87.557;4.7188;32.71;1100;527.25;163.96;14.125;70.335
7.4902;1018.2;85.956;4.7466;32.894;1099.9;526.59;164.43;14.14;66.863
7.3078;1019.8;83.228;3.5579;23.395;1083.9;550.34;133.99;11.933;85.298
7.3157;1019.9;79.696;3.5724;23.556;1085;549.77;134.49;11.964;84.955
7.3168;1020.1;79.75;3.5541;23.397;1084.1;549.74;133.72;11.923;85.123
7.1878;1020.3;82.389;4.2138;28.507;1091.5;536.99;149.68;13.057;76.661
7.1168;1020.4;85.501;3.6638;24.208;1088.9;549.98;137.65;12.038;83.92
7.1325;1020.5;86.056;3.5491;23.282;1083.6;549.86;133.5;11.816;84.553
7.2618;1020.5;87.237;3.5916;23.529;1085.3;550.06;134.44;11.928;84.616
7.6137;1020.7;85.814;3.5924;23.531;1085;550.02;134.2;11.946;83.808
7.8848;1020.6;85.039;3.5931;23.475;1084.4;550.03;133.69;11.888;82.042
7.9395;1020.3;87.203;3.5841;23.426;1084.6;550.03;133.68;11.831;82.344
7.9592;1020.2;87.339;3.571;23.441;1084.7;549.82;133.69;11.793;82.386
7.9442;1020.4;86.646;3.5717;23.43;1084.5;550.12;133.63;11.716;82.603
8.0315;1020.7;88.747;3.5713;23.369;1084.3;549.87;133.43;11.759;82.399
8.1683;1020.7;89.104;4.3989;29.952;1095.9;534.49;154.39;13.427;71.349
8.4858;1021.1;87.738;4.8415;33.433;1100.1;525.18;164.52;14.294;63.887
9.2573;1021.2;84.579;4.8112;33.012;1100.1;526.68;162.96;14.196;66.184
10.061;1020.9;74.011;4.7807;32.484;1100.2;528.57;161.34;14.091;67.861
10.577;1020.4;71.694;4.8093;32.646;1100.3;528.01;161.51;14.136;66.557
10.628;1020;72.416;4.8102;32.513;1099.9;528.53;161.46;14.046;67.88
10.451;1020.2;73.394;4.826;32.661;1099.6;528.11;161.87;14.115;67.658
10.281;1020.4;69.09;4.8366;32.932;1099.9;526.84;163.2;14.148;60.654
10.055;1020.7;69.491;4.8172;32.892;1100.3;526.99;163.11;14.221;56.377
6.988;1021.5;82.347;3.5297;23.758;1083.8;548.96;135.11;11.937;81.613
6.6543;1021.5;82.293;3.4638;23.219;1082.5;549.8;133.33;11.787;81.806
5.4611;1021.8;87.63;3.4823;23.357;1083.3;549.71;134.37;11.825;83.598
5.8372;1022.1;86.775;3.4991;23.428;1083.5;549.79;134.08;11.775;84.423
7.0528;1022.2;79.474;3.5119;23.423;1083.5;550.18;133.46;11.682;83.032
7.1873;1022.5;79.304;3.4888;23.218;1082.5;550.04;132.96;11.725;84.707
6.6405;1022.1;82.613;3.5183;23.456;1084.1;549.92;134.35;11.884;84.263
6.1033;1021.9;81.523;3.4937;23.222;1083;549.98;133.67;11.836;84.708
5.4546;1021.6;81.919;3.4882;23.166;1083;549.84;133.67;11.787;84.631
5.1361;1021.7;82.833;3.4777;23.113;1082.8;550.06;133.68;11.715;84.55
4.9719;1022;84.008;3.527;23.5;1083.5;549.16;134.69;11.799;84.277
6.7097;1022.8;80.685;4.6852;32.874;1100.1;526.13;165.17;14.199;66.76
7.3372;1023;80.076;4.7698;33.322;1100;524.71;165.87;14.276;65.495
7.6952;1022.8;81.974;4.7001;32.961;1100.4;526;165.2;14.301;65.122
7.4018;1022.6;87.673;4.7564;33.441;1100;524.69;166.01;14.279;66.026
7.8167;1022.2;88.135;4.6605;32.893;1100;526.21;164.73;14.177;66.369
8.5781;1022;87.554;4.7183;33.079;1099.9;525.78;164.42;14.214;67.327
9.841;1022.2;77.791;4.7141;32.624;1099.6;527.61;162.56;14.095;69.291
10.084;1022.7;67.3;4.7721;33.023;1100.1;526.27;163.57;14.168;67.311
9.5484;1023.1;68.062;4.7413;32.928;1100;526.54;163.75;14.172;67.667
8.7161;1023.5;77.867;4.804;33.466;1100.3;525.02;165.54;14.288;65.856
8.3411;1023.6;83.747;4.7442;33.01;1100.1;526.64;164.75;14.224;64.856
7.9543;1023.7;84.187;4.818;33.623;1100;524.27;166.23;14.37;63.19
7.5402;1023.8;85.149;4.8032;33.582;1100.2;524.53;166.31;14.364;62.88
6.4237;1024.1;88.72;3.5543;23.638;1085.2;549.55;135.94;11.839;81.787
6.3186;1024.3;89.401;3.5375;23.242;1083.7;550.02;133.39;11.81;82.66
5.9587;1024.7;88.759;3.4538;22.41;1079.2;550.03;129.39;11.652;83.35
5.9384;1025.1;89.319;3.514;22.867;1081.8;550.26;131.25;11.748;82.267
5.7952;1025.2;90.142;3.6204;23.667;1086.2;549.92;134.68;11.891;82.439
5.7183;1025.1;90.048;3.6658;23.831;1086.7;549.92;134.64;11.93;83.672
5.9779;1025.3;90.087;3.6504;23.656;1085.9;549.96;133.69;11.888;84.34
6.0551;1025.7;89.869;3.6526;23.607;1086;550.03;133.67;11.782;85.008
6.1375;1026;90.147;4.0193;26.702;1088.6;540.97;142.94;12.639;77.035
6.1271;1026.3;91.663;4.6899;32.44;1100.2;527.88;164.51;13.989;62.508
6.4082;1026.6;93.512;4.7515;32.841;1099.9;526.79;164.8;14.169;62.295
7.6426;1026.7;95.243;4.8098;33.178;1100.1;526.12;164.56;14.21;71.277
9.4701;1026.4;91.873;4.821;33.135;1100.3;526.22;162.97;14.273;63
10.94;1026;80.793;4.7821;32.783;1100.1;528.13;161.45;14.061;63.865
11.613;1025.7;72.077;4.723;32.332;1100;529.62;159.84;13.924;65.579
12.066;1025.6;68.019;4.8046;33.026;1099.8;527.36;161.38;14.078;65.123
12.451;1025.6;66.261;4.7516;32.702;1100;528.41;160.7;14.137;65.75
12.165;1025.8;70.975;4.7775;32.942;1100;527.86;161.7;14.062;63.759
10.893;1025.8;81.178;4.7097;32.708;1099.7;528.3;162.39;14;63.718
9.7483;1026;84.442;4.7864;33.2;1099.9;525.95;164.05;14.201;61.525
8.6902;1026.2;86.248;4.8016;33.39;1100.1;525.48;165.26;14.35;61.136
5.3738;1025.5;92.997;3.6186;23.507;1085;549.87;133.63;11.809;83.742
5.4462;1025.4;92.273;3.6224;23.423;1084.1;550.09;132.46;11.691;83.12
5.6988;1025.2;91.298;3.6646;23.787;1085.7;550.11;133.68;11.742;81.935
5.8975;1025;89.942;3.6767;23.81;1086;549.91;133.68;11.792;82.035
6.2033;1025;90.333;3.6926;23.853;1086.2;549.94;133.67;11.843;81.863
6.664;1024.8;89.599;3.7025;23.866;1086.4;549.8;133.68;11.894;82.024
7.2426;1024.8;89.653;3.7199;23.986;1086.6;550.14;133.67;11.885;81.838
7.7232;1024.7;88.66;3.732;24.058;1087.1;549.78;133.67;11.831;82.043
8.2577;1025.2;89.225;4.9813;34.192;1099.7;523.64;165.53;14.29;60.702
8.7557;1025.2;90.718;4.9097;33.743;1100.2;524.57;165.05;14.35;61.253
10.034;1024.6;91.102;4.8665;33.093;1099.9;526.7;162.46;14.176;63.212
11.602;1024;86.834;4.8566;32.395;1100.1;529.12;160.38;14.129;63.876
12.244;1023.5;81.09;4.8762;32.81;1100;528.08;160.99;14.06;65.039
12.406;1023.4;78.961;4.8399;32.508;1100;529.14;160.39;13.979;66.025
12.235;1023.2;78.744;4.8588;32.91;1100;527.76;161.21;14.056;64.76
11.162;1023.5;83.697;4.8088;33.026;1099.9;527.36;162.39;14.059;62.916
10.391;1023.5;84.728;4.7811;32.868;1100.5;527.82;162.77;14.052;62.066
5.6607;1022.1;93.031;4.6318;31.87;1096.9;529.64;161.45;13.822;67.245
5.0722;1021.8;94.437;3.6508;23.742;1085.3;549.99;134.67;11.826;83.784
4.8119;1021.8;95.641;3.7089;23.956;1086.1;549.77;134.67;11.99;85.327
5.087;1021.6;95.333;3.701;23.889;1085.9;550;134.19;11.921;83.13
5.6301;1021.3;94.996;3.7019;23.865;1085.6;550.18;133.67;11.854;82.13
5.912;1021.1;92.325;3.6872;23.854;1085.5;550.21;133.67;11.872;82.267
6.126;1020.9;92.477;3.7003;23.902;1085.9;550.39;133.66;11.88;82.381
6.3422;1021.1;91.589;3.6948;23.902;1085.9;550.32;133.68;11.885;82.717
6.5693;1021.5;91.403;3.7042;23.949;1085.8;550.21;133.67;11.89;82.069
7.2088;1021.8;92.697;3.7357;24.037;1086.3;550.09;133.67;11.867;82.23
8.7186;1021.9;94.786;4.5142;30.271;1094.1;533.76;152.15;13.377;70.248
10.116;1021.3;95.289;4.8032;32.622;1100.2;529.29;161.03;13.981;65.812
11.933;1020.8;89.218;4.0719;26.939;1090.4;542.73;142.62;12.582;73.211
12.712;1020.6;80.097;3.6912;23.903;1085;550.08;132.75;11.916;77.391
12.786;1020.6;77.046;3.6758;23.884;1085;549.86;132.71;11.871;77.565
12.644;1020.6;78.916;3.6688;23.934;1084.8;549.62;132.7;11.843;76.599
12.359;1020.7;80.353;4.0105;26.621;1089.3;543.22;141.2;12.554;73.529
11.775;1021.1;85.075;4.7561;32.612;1099.8;528.97;161.03;13.863;63.615
11.103;1021.3;86.579;4.8001;32.942;1100;528.24;162.07;14.049;63.57
10.288;1021.5;90.595;4.8425;33.215;1100.4;526.67;163.04;14.231;63.187
10.327;1021.3;90.844;4.8256;33.116;1099.7;527.54;163.13;14.171;63.294
10.118;1021.1;91.666;4.8388;33.142;1100.3;527.23;163.22;14.188;62.395
9.7843;1021.3;92.58;3.9486;26.272;1088.3;543.65;141.54;12.422;73.833
9.4768;1021.3;92.894;3.6326;23.729;1084.5;549.81;133.72;11.756;78.81
8.9205;1021.3;92.746;3.624;23.664;1083.6;550.07;133.68;11.773;79.818
8.2064;1021.4;93.097;3.62;23.612;1083.4;549.85;133.68;11.781;79.632
7.2737;1021.4;92.66;3.5984;23.518;1083.6;550.06;133.65;11.749;80.996
6.8282;1021.6;94.082;3.5954;23.49;1083.5;550.03;133.68;11.684;81.695
6.5604;1022;94.003;3.582;23.467;1082.9;549.86;133.66;11.625;82.395
6.2478;1022.4;93.688;3.6292;23.899;1085.7;549.84;135.86;11.829;81.7
8.3623;1023;97.383;4.8415;33.19;1099.9;527.26;163.42;14.109;67.683
12.438;1022.7;89.87;4.826;32.61;1100;529.09;159.85;13.982;63.733
12.5;1022.2;88.542;4.7984;32.309;1100;530.33;159.23;13.898;64.144
12.734;1022.3;87.678;4.8288;32.536;1099.9;529.32;159.51;13.963;63.126
13.173;1022.3;87.318;4.7692;32.168;1100;530.5;158.78;13.886;63.205
13.22;1022.4;88.004;4.815;32.671;1100.1;528.65;160.33;13.985;63.31
12.585;1022.4;86.053;4.7732;32.569;1100;529.47;160.64;13.966;63.916
11.631;1022.6;88.012;4.8621;33.207;1100;526.92;162.92;14.145;63.306
10.248;1022.5;88.104;4.8049;32.98;1100.2;527.4;163.17;14.142;63.764
9.3432;1022.3;88.377;4.838;33.314;1100.3;526.04;164.27;14.256;62.054
8.672;1022.3;91.782;4.8685;33.303;1099.9;525.88;164.78;14.262;61.785
8.2761;1021.7;97.845;4.6235;31.101;1096.3;531.58;157.74;13.543;67.095
8.8891;1021.4;96.629;3.6468;23.808;1085;549.87;134.33;11.9;79.709
9.2962;1021.4;94.508;3.6242;23.706;1084.3;550.17;133.7;11.821;79.63
9.2916;1021;94.266;3.6384;23.746;1084;550;133.7;11.794;79.456
9.2871;1020.7;94.223;3.638;23.753;1084.2;549.79;133.69;11.801;76.977
9.2303;1020.5;94.5;3.645;23.765;1084.6;550.1;133.7;11.799;78.657
9.1345;1020.4;94.833;3.6445;23.758;1084.1;550.02;133.66;11.766;79.917
9.1202;1020.5;94.625;3.6461;23.781;1084.4;550.15;133.87;11.832;79.391
9.2353;1020.5;95.418;4.5044;30.303;1093.6;533.46;153.35;13.374;66.676
9.5996;1020.4;95.576;4.7824;32.468;1100.1;529.48;161.54;13.939;64.18
10.721;1020.1;95.343;4.8516;32.736;1100;528.55;160.91;14.015;64.45
11.886;1019.5;89.475;4.7898;32.239;1100.2;530.17;159.21;13.959;65.438
12.592;1018.8;85.4;4.8055;32.402;1100.3;529.86;159.13;13.975;64.506
13.208;1018.1;82.978;4.7682;32.127;1100.4;530.93;158.39;13.922;66.333
13.182;1017.8;82.286;4.8112;32.429;1100.3;529.97;158.97;13.992;66.272
13.311;1017.7;84.476;4.7736;32.195;1100.1;530.61;158.54;13.94;66.374
13.56;1017.7;83.76;4.8042;32.644;1100.3;529.17;159.89;14.057;64.699
13.103;1017.8;84.476;4.7299;32.03;1100.1;531.41;159.04;13.697;66.524
10.367;1017.5;90.466;4.8384;33.001;1100.4;527.98;162.75;14.152;63.831
9.7836;1017.3;92.113;4.894;33.387;1100.1;526.43;164.15;14.275;63.326
8.2631;1016.5;93.554;4.2122;27.687;1089.2;539.82;146.5;12.76;73.106
7.7477;1016.2;93.583;3.6428;23.444;1082.2;550.24;133.08;11.588;80.614
7.3956;1016.2;93.31;3.6882;23.879;1084.9;550.41;134.67;11.766;80.582
7.0925;1015.9;93.957;3.7034;23.965;1085.2;549.94;134.67;11.852;79.886
7.4034;1015.7;94.204;3.6936;24.076;1085.6;549.95;134.67;11.844;79.413
7.2227;1015.6;91.876;3.6666;24.002;1085.5;549.94;134.68;11.814;80.941
7.0146;1015.7;92.455;3.6691;23.96;1085;550.05;134.58;11.727;80.911
6.861;1015.8;93.262;3.7623;24.448;1085.6;548.98;135.52;11.962;80.74
9.5474;1015.7;98.67;4.8702;32.788;1100;528.58;161.49;14.063;65.319
11.265;1015.5;99.276;4.8928;32.425;1100.3;530.54;160.43;14.033;67.597
11.983;1015;98.048;4.9118;32.547;1100.1;529.53;160.35;13.958;66.484
12.924;1014.6;88.292;4.7722;32.085;1100.1;531.33;158.55;13.834;68.517
13.483;1014.6;81.25;4.8163;32.508;1100.2;530.34;159.06;13.919;68.443
13.906;1014.7;75.511;4.7627;32.098;1100.1;531.17;158.14;13.819;70.953
13.739;1014.8;77.475;4.794;32.399;1100;530.43;159.06;13.859;67.868
13.411;1015.1;79.323;4.7595;32.343;1100;530.84;159.65;13.731;64.596
13.029;1015.3;79.184;4.783;32.607;1100;529.96;160.43;13.972;65.317
10.725;1015.3;86.43;4.8525;33.15;1100;527.31;162.99;14.111;64.401
10.419;1015.2;89.751;4.843;32.874;1100.3;528.13;162.49;14.114;64.67
10.106;1015.2;90.738;4.8782;33.161;1100;527.24;163.01;14.139;64.716
9.6368;1015.1;91.765;4.843;32.868;1099.9;528.35;162.84;14.024;64.982
9.3112;1015;92.458;3.6673;23.729;1084.4;549.69;134.32;11.833;77.36
9.1255;1014.8;94.302;3.6691;23.596;1084.1;549.76;133.69;11.774;77.136
9.0689;1014.9;95.544;3.6933;23.594;1084;550.06;133.69;11.787;77.147
9.0954;1014.8;96.377;3.709;23.615;1084.4;550.01;133.69;11.782;76.842
9.196;1014.5;97.028;3.715;23.662;1084.2;549.95;133.68;11.792;77.433
9.2193;1014.5;96.157;3.7043;23.659;1084.3;549.96;133.69;11.747;77.13
9.1515;1014.7;95.707;3.6833;23.611;1084.3;550.17;133.59;11.664;77.176
9.2894;1015.2;96.224;3.7536;24.223;1086.6;549.95;135.59;11.876;77.117
9.5514;1015.6;96.129;4.6292;30.867;1094.1;532.03;154.75;13.534;67.642
10.214;1015.6;96.941;4.838;32.433;1099.8;529.86;161;14.01;65.243
11.576;1015.6;93.55;4.854;32.441;1100.1;529.68;160.11;13.997;65.506
12.255;1014.9;89.408;4.8049;32.001;1100.1;531.42;158.98;13.841;68.377
12.773;1014.1;86.803;4.8309;32.207;1100.2;530.75;158.95;13.926;67.356
12.873;1013.5;85.724;4.7895;31.972;1100.2;531.6;158.46;13.858;66.588
12.83;1013.1;86.067;4.825;32.214;1100.3;530.81;158.85;13.944;66.051
12.744;1012.9;86.281;4.7645;31.972;1100;531.81;158.42;13.785;66.261
12.596;1013.1;86.224;4.8242;32.349;1100.3;530.62;159.53;13.938;66.472
11.997;1013.2;86.749;4.7958;32.265;1100.1;530.53;160.1;13.921;61.352
11.629;1013.6;87.107;4.889;32.944;1100;528.2;161.75;14.084;66.706
11.328;1013.6;88.7;4.8108;32.429;1100.2;530.23;160.76;13.929;67.022
11.371;1013.6;88.817;4.8503;32.663;1100.1;529.32;161.37;14.018;66.617
11.288;1013.4;89.154;4.8104;32.604;1100.1;529.86;161.19;14.06;65.63
11.065;1013.1;89.802;4.826;32.631;1100;529.63;161.32;13.932;65.546
11.039;1013.2;90.021;4.2987;28.715;1092.8;538.75;148.89;12.953;70.347
11.015;1013;89.734;3.7098;23.972;1084.8;550.09;133.9;11.803;75.08
10.946;1012.8;90.045;3.6994;23.967;1084.5;550.02;133.67;11.805;76.725
10.93;1012.6;90.489;3.6883;23.999;1084.4;549.89;133.66;11.814;77.084
10.819;1012.3;90.953;3.6773;23.98;1084.3;549.95;133.68;11.807;76.791
10.743;1012.3;91.713;3.6768;23.968;1084.5;549.99;133.68;11.78;76.085
10.679;1012.3;92.19;3.6865;23.981;1084.8;550.04;133.67;11.724;76.808
10.727;1012.7;92.601;3.6948;23.906;1084.9;550.05;133.56;11.668;77.531
10.71;1013.1;93.113;3.7076;23.748;1083.9;549.76;133.13;11.823;75.315
10.681;1013.6;93.517;4.7675;31.974;1098.5;530.61;158.9;13.821;67.56
11.737;1013.9;90.566;4.7731;32.346;1100.1;530.47;160.27;13.911;66.714
12.167;1013.6;88.615;4.833;32.52;1100.2;529.91;160.26;13.966;65.495
12.717;1013.5;86.16;4.8032;32.213;1100.1;531.11;159.46;13.873;67.443
12.857;1013.6;84.855;4.7871;32.363;1100;530.5;159.65;13.927;68.352
12.378;1013.9;85.354;4.7846;32.214;1100;530.95;159.9;13.869;69.052
12.09;1013.8;85.719;4.8377;32.675;1100.2;529.36;160.87;14.005;68.632
7.5096;1015.1;93.344;4.2745;28.345;1091.4;538.94;149.35;12.963;70.972
7.1508;1015.1;93.183;3.6475;23.563;1083.2;550.11;133.98;11.768;77.486
6.7584;1015.2;93.957;3.7037;23.747;1084.3;550.29;133.57;11.769;79.522
6.5279;1015.4;93.405;3.8144;24.117;1086.4;549.68;134.21;12.021;78.067
8.7447;1015.2;92.274;3.8508;24.25;1086.7;550.07;133.68;11.913;77.246
9.2724;1015.4;91.191;3.8468;24.329;1087.1;550.13;133.67;11.875;77.162
9.7363;1015.8;89.871;3.8011;24.195;1086;549.95;133.26;11.762;77.12
9.8085;1016.3;90.489;4.337;28.512;1091.2;538.37;147.98;12.885;70.252
10.242;1016.4;93.039;4.9401;32.655;1100.1;529.19;161.74;14.009;61.094
11.288;1016.2;95.52;4.9726;32.618;1100.3;529.4;160.66;14.032;61.166
12.344;1015.8;92.264;4.9116;32.151;1099.9;530.96;159.17;13.908;62.768
12.952;1015.3;86.009;4.9041;32.387;1100;530.29;159.26;13.974;65
13.315;1014.8;82.106;4.8678;32.067;1100.2;531.4;158.35;13.866;63.917
13.55;1014.6;81.483;4.8819;32.278;1100.3;530.59;158.68;13.955;63.434
13.777;1014.5;81.857;4.4569;29.021;1093.8;538.37;148.31;13.071;67.655
13.692;1014.4;83.569;4.8543;32.218;1100.1;531.13;158.81;13.915;64.807
13.514;1014.3;86.339;4.8082;32.071;1099.9;531.65;158.9;13.761;62.279
13.021;1014.4;87.323;4.9288;32.959;1100.1;528.88;161.07;13.977;59.652
10.908;1014.1;91.454;4.9469;33.052;1100.2;528.58;162.69;14.142;68.02
9.4039;1014.2;93.38;3.7497;23.905;1084.1;549.49;134.28;11.806;74.4
9.5635;1013.7;94.371;3.7262;23.696;1083.1;550.18;133.04;11.634;71.971
9.4239;1013.5;94.191;4.3244;28.44;1091.7;539.14;148.2;12.89;68.782
9.6916;1013.6;95.4;4.3055;28.166;1091.1;539.34;147.15;12.809;68.326
10.562;1013.5;97.582;3.7688;23.936;1084.8;550.15;133.69;11.767;70.592
11.31;1013.4;97.805;3.8227;23.939;1084.9;550.15;133.68;11.785;70.543
11.565;1013.5;97.406;3.811;23.932;1085.5;549.95;133.68;11.804;71.974
11.531;1013.9;98.386;3.7993;23.886;1085.4;550.24;133.68;11.823;71.58
11.353;1014.7;100.06;3.832;23.923;1085.4;549.99;133.69;11.841;71.596
11.251;1015.4;100.14;3.8645;23.987;1085.1;549.92;133.66;11.783;71.534
11.351;1015.9;100.15;3.831;23.948;1084.9;549.81;133.55;11.795;70.273
11.743;1016.3;100.15;4.1189;26.203;1089.6;544.55;140.46;12.469;59.352
12.047;1016.6;100.14;4.8999;32.106;1100.2;530.01;159.7;13.93;59.098
11.916;1016.9;100.07;4.8519;32.058;1100.4;529.82;159.87;14.031;58.115
11.684;1017.3;99.817;4.8611;32.215;1099.9;529.36;160.25;13.964;58.393
11.751;1018.1;97.703;4.8171;31.989;1100.3;529.94;159.83;14.022;58.151
11.868;1019.1;94.111;4.8712;32.34;1099.9;528.87;160.45;14.005;58.242
11.863;1019.8;91.447;4.8456;32.189;1100.1;529.59;160.28;14.069;58.166
11.715;1020.7;86.221;4.8659;32.409;1100;528.53;160.98;14.024;59.853
11.718;1021.5;85.127;4.771;31.707;1100.2;530.77;159.55;13.877;60.166
11.68;1022.2;85.762;4.8686;32.585;1100;527.79;161.55;14.088;58.534
11.627;1022.9;87.124;4.8408;32.358;1100.1;528.38;161.31;14.127;57.752
